"ID","Phase","Experiment","Stress","herbivory","soil_inocula","plant_pathway_induced","Phytohormones","treatment","weight_mg","SA","JA","ABA","sum_JA_Ile","cis_OPDA","OH_JA","OH_JA_Ile","COOH_JA_Ile"
"289","feedback","real_insects","Aphid","aphid","non-conditioned","NA","1","control_live",11.7,1465.59657117327,518.759512836204,263.288072961687,24.5182714618619,539.898326451376,0,0,0
"290","feedback","real_insects","Aphid","aphid","non-conditioned","NA","1","control_live",19.7,178.882237889523,32.6339204923803,223.605215567086,0.973777273842935,734.67176041533,0,0.419957853948436,0
"291","feedback","real_insects","Aphid","aphid","non-conditioned","NA","1","control_live",15.7,463.747697361571,105.502932458851,229.827956291414,1.7982060085368,1012.38821971369,0,0,0
"292","feedback","real_insects","Aphid","aphid","non-conditioned","NA","1","control_live",16,66.8512594997522,43.6284031696112,37.2851864824251,1.1192204958429,90.1473807541701,0,0,0
"293","feedback","real_insects","Aphid","aphid","non-conditioned","NA","1","control_live",17.5,66.0893356300056,36.7598827028779,31.0522630899908,1.83771869403499,79.1656019884318,0,0,0
"294","feedback","real_insects","Aphid","aphid","non-conditioned","NA","1","control_live",16.8,68.5927072754432,8.31750955114914,30.1341676731008,0.87640370660341,61.3369706585864,0,0,0
"295","feedback","real_insects","Aphid","aphid","non-conditioned","NA","1","control_live",16.1,68.235135773835,22.1462002756935,218.647842960158,0.902504330969142,81.685554545286,0,0.74647815849651,0
"296","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",15,40.0164486699019,485.812678857254,288.441552573314,15.023656357305,699.487477971253,449.682839943305,11.5927266553892,5.40670543035168
"297","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",15.5,83.5101222171468,227.301059300221,292.188033947973,2.642293307833,1702.77819169674,153.213830004322,0.662987114998293,6.59125054134226
"298","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",17.7,54.3603682145696,999.565406345068,274.928661612142,48.2322251917987,1492.84338393195,433.937865159697,17.1868317219986,6.0778307765083
"299","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",15.8,81.9751493030179,783.157360727987,378.81217388287,29.9469922347966,1347.27709032939,535.543496278066,29.1680962653107,7.20946109356215
"300","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",19.6,76.5221674657959,399.140666751007,384.951032493527,11.9767915379244,1776.39710916343,590.557949082903,9.71654037830763,5.33063728543328
"301","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",17.9,38.7823584161403,1452.16682152794,837.364229855621,65.4134693863815,1983.28972047418,776.539287108985,61.7367166584943,25.0615701014281
"302","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",17.2,65.7622218479184,167.519841317013,395.003760781204,6.15366021496957,1563.98791589407,445.957568833555,11.1441112606733,5.5521959615931
"303","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",10.9,124.645004265504,380.016058242828,427.118103907274,20.9792326887187,1930.14528329249,532.245588268504,21.1578677393355,5.57922960414836
"304","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",14.9,6.70924956905709,32.0253038049324,33.4628206226298,4.2009414637206,110.030510878388,56.0994976996746,0,0
"305","feedback","real_insects","Chewer","caterpillar","non-conditioned","NA","1","control_live",19.3,16.6538043313436,24.5836362734697,24.30750321665,1.95663397915295,44.8289837927977,17.808989704502,0,0
"306","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",10.6,34.779134937777,22.6116482496326,26.8112250734367,1.80053901957291,78.9393928714909,0,0,0
"307","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",15.7,107.242286274468,198.96379883362,179.673297808413,8.31878185432164,306.737452330792,0,0,0
"308","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",14.1,103.256971478158,72.8516551398593,160.336242929724,1.49379074143642,353.00864492941,0,0,0
"309","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",18.4,224.213967988442,304.396343868724,296.274317009834,9.35754823220826,620.465081611831,0,0,0
"310","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",15.1,204.803115565073,177.841443487706,267.912240362211,4.65513804276269,687.937201038527,0,0,0
"311","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",15.8,187.250311542934,197.7140486113,464.046156174412,3.3255736614566,1091.36441257283,0,0,0
"312","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",17.1,149.165631871454,297.26809940652,214.357332363949,7.99951991456707,715.764349262695,0,0,0
"313","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",13.3,65.4098417277155,150.252615037583,203.565654723816,5.07186924543902,511.605628521793,0,0,0
"314","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",17.4,129.497442467712,203.300805025788,238.374227570949,5.41592442502905,656.696991089101,0,0,0
"315","feedback","real_insects","Control","without","non-conditioned","NA","1","control_live",12.9,234.328207548084,347.926326889737,249.817518368066,8.07868306558401,988.131030299368,0,0,0
"316","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",11.8,68.289712984468,25.104214855527,22.7318075445713,1.32446266075448,87.4966922214374,0,0,0
"317","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",16.7,25.2170421332866,41.6627452718802,34.4110884106118,1.31711262803489,65.6976124528318,0,0,0
"318","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",14.8,27.1402059128468,17.878045680972,39.5463518316069,1.3366601318838,66.9144071790023,0,0,0
"319","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",11.5,83.6994525622602,52.7480746593163,122.458092674738,2.52819343049925,469.763839913385,0,0,0
"320","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",13.5,164.868501890761,90.1245722795305,141.617757084997,2.06404137056834,599.687105221327,0,0,0
"321","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",14,2549.48687113124,698.193640720012,106.316697154421,53.2245356779027,712.166105017313,0,0,0
"322","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",14.2,341.413270808927,136.882060992675,217.34036896626,2.8324540385023,817.350162599463,0,0,0
"323","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",19.5,837.143169682369,301.682250798249,189.266866122665,12.5599973813318,708.511831122152,0,0.312318221035413,0
"324","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",17.4,464.03693053304,280.192602456817,200.148188070811,13.4871438114126,707.02871149262,0,0,0
"325","feedback","real_insects","Aphid","aphid","JA-conditioned","NA","1","caterpillar",16.3,453.975562730661,120.732378271294,255.10545399405,4.4841121043421,941.951624532473,0,0,0
"326","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",16.4,169.245909501489,457.310065231765,178.394999479915,15.9564040860131,2170.01297309662,470.391551303533,9.74151044550644,5.25918607528489
"327","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",17.8,162.617043035303,542.731201248608,382.533845976235,26.0920400291886,1727.78131411613,710.293415419442,12.7673026132633,5.01947026433724
"328","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",19.8,61.8913255569022,333.96551581784,331.651884221341,13.7468943831225,1242.55582623588,231.391136933969,21.7226972889829,12.0056358073826
"329","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",17.7,146.928354565498,449.270057598248,454.912816026218,16.1748010160468,1713.26916508165,761.488945027406,23.7939322546068,7.05818367618205
"330","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",11.2,57.2487151906299,139.827978116813,60.8670149737351,5.04418615637587,748.64674834335,113.677955000771,3.97743983931753,2.24397707409772
"331","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",15.5,81.5239872933048,2055.51739392363,388.524490455749,67.226283359408,1738.35644149822,699.820603279826,64.9756753994059,11.0461199245947
"332","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",17.7,187.025411899964,272.545945774256,271.386692865676,9.45766609658366,2090.90013522497,371.848506116402,14.6130501818909,3.97378868391968
"333","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",10.8,125.759487087071,1001.77403204439,376.975334962744,43.8225931454646,1537.72738208976,1003.47119269462,68.600042193916,18.3226181943599
"334","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",18.4,121.072243877749,729.103987053275,425.306735808783,22.3105570801892,1819.81515056032,450.557012149334,14.1995970280518,5.75639818482059
"335","feedback","real_insects","Chewer","caterpillar","JA-conditioned","NA","1","caterpillar",18,178.108247904675,361.502596760929,507.24264328746,30.5834689461333,1867.44690199259,824.252314714228,9.41029813727179,6.86089465785154
"336","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",12,230.182389275123,93.1639172616871,331.41022802151,1.32824720766212,755.209693424557,0,0,0
"337","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",18.7,87.5632753701365,152.986420790897,316.03087402913,2.08039990748104,745.618880156473,0,0,0
"338","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",17.8,146.496774728584,206.611929220922,481.225767640002,4.70370913999432,636.467724171416,0,0,0
"339","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",13.8,173.497990354715,162.758929352877,258.095814323636,3.32634995319164,692.827093158013,0,0,0
"340","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",18.3,103.898080172684,141.831407964286,199.322836377787,4.54589199736302,640.724639263777,0,0,0
"341","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",15.1,265.457717516735,140.146085361842,255.308116109331,2.34657207511622,789.782360497708,0,0,0
"342","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",18.8,93.7828969605412,124.859498329726,180.268210691714,1.98380434370787,624.158553037731,0,0,0
"343","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",18.1,41.1263499100276,67.7377092200979,165.558297963369,1.07971258699261,542.66509476162,0,0,0
"344","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",11.8,50.9587678867603,176.318468952625,200.53259674946,5.05189770175301,683.803274078012,0,0,0
"345","feedback","real_insects","Control","without","JA-conditioned","NA","1","caterpillar",19.1,117.135858341738,91.5000475685394,212.149826706486,1.85169632526593,653.700841934433,0,0,0
"346","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",16,1176.90605076835,375.999790893408,161.38540739909,38.4970436988877,656.127943361986,0,0,0
"347","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",19.4,123.337784319432,55.7266472458569,203.744895001791,0.936692567399969,1002.95853845097,0,0,0
"348","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",18,556.217488348718,312.955035503405,202.950049817799,9.96753151855604,682.258507568631,0,0,0
"349","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",18.3,894.953904268475,102.655249000408,134.252069631565,3.29571933624012,590.896453425786,0,0,0
"350","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",13.6,1158.30618020138,313.411584216908,177.442224322827,19.1079132473427,693.754496556922,0,0,0
"351","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",11.5,58.7334860356427,95.4676815264637,238.040437928473,1.63479271533174,1002.43492335922,0,0,0
"352","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",15.8,329.09390137717,112.307895323082,258.678082208423,3.14397771599578,532.06131457704,0,0,0
"353","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",17.9,371.859526202466,157.718288555808,210.514998583029,4.15998770090593,796.943124046759,12.7363139332745,0,0
"354","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",17,439.606787969441,54.9818796140859,185.489918346942,1.96108772571891,712.32420879292,0,0,0
"355","feedback","real_insects","Aphid","aphid","SA-conditioned","NA","1","aphid",16.9,1488.16829073814,325.425761824601,158.936361209036,10.5611882250084,854.018939098291,0,0,0
"356","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",15.7,234.770278804577,344.268617254609,201.523806732138,11.2521798064897,2560.16534152276,1011.67522904886,12.7217312070497,13.4983014884466
"357","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",12.4,105.978473308061,550.922820675847,467.164188524143,16.1787096944031,1596.46944848515,523.18160650891,16.7289828353843,5.73371025911241
"358","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",17.7,45.6948728630726,58.7597216657114,79.9441860405995,2.02024095518082,848.605522373495,153.063130132407,3.74916932245162,0.836043443351499
"359","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",18.1,58.2373260008226,771.809381942575,441.436294413352,40.4046330722621,1931.15147921153,857.850862351524,73.4669435856638,12.1950202325165
"360","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",19.2,113.28089417766,958.945991632906,377.753770640866,45.2671543611968,1477.09378039682,554.181304360144,13.4904179958925,7.44544607662397
"361","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",18.3,172.952261273909,513.318779171177,403.751685197124,20.1617880383328,2606.14067555214,837.854966882137,17.0108458282509,15.7405706964378
"362","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",17.1,231.151290982058,742.823513581077,441.081983964827,30.6120558704753,2195.75745466673,478.413998819233,17.8275799535518,24.5915305101701
"363","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",17.4,116.461408227973,71.568290134312,192.236780941007,1.20397825311215,731.181665264929,0,0,0
"364","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",13.8,10.0410944664236,97.5285211315001,52.3196927000613,2.35902152614326,340.234553016712,87.5487690677681,4.12613265717627,1.91939875695944
"365","feedback","real_insects","Chewer","caterpillar","SA-conditioned","NA","1","aphid",13.7,362.191162199489,615.47479331929,423.5747026133,40.5162616412845,1620.29385851383,920.251278529356,37.8687579634409,12.8529999979119
"366","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",12.4,141.397007719172,147.483550270262,294.035269908545,2.31119773565181,952.233788462722,0,0.976611374012267,0
"367","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",15.1,61.4696058321652,93.2738549341113,263.130085175126,2.20939388960962,650.148457698321,0,0,0
"368","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",13.1,109.520104805851,120.882594119052,221.087630599106,1.83438102117024,770.461182214763,0,0,0
"369","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",17.8,100.799904510855,87.2403262753887,179.01067436726,1.37593774308728,769.985958565758,0,0,0
"370","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",17.2,36.7970003163014,127.660222669959,186.157560574612,3.57025788582266,618.449408207894,0,0,0
"371","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",13.4,231.577384176374,419.23374931603,196.614081525407,9.13616961766957,1051.212334943,0,0,0
"372","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",18.3,47.776751183911,178.575894947751,203.900467589475,4.82115512807065,661.694339234942,0,0,0
"373","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",16.8,70.5769018856283,171.345289648254,216.839867356625,2.79898641924735,815.550448403318,0,0,0
"374","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",16.6,57.8835477201245,149.218588258037,221.494590682653,2.87675173632516,740.072691175551,0,0,0
"375","feedback","real_insects","Control","without","SA-conditioned","NA","1","aphid",15.3,600.430677315867,250.069349361568,323.144680193796,12.496937312502,408.513884014404,0,0,0
"376","conditioning","simulated","Control","mock","NA","Control","1","non_conditioned",20.2,40.4792562716486,81.5499935439588,103.322368257441,1.30527522205597,352.912307044607,0,0,0
"377","conditioning","simulated","Control","mock","NA","Control","1","non_conditioned",22.3,516.858688073232,63.3074043254516,725.038906923746,2.66649845744498,114.053235544756,0,0.695296640785384,0
"378","conditioning","simulated","Control","mock","NA","Control","1","non_conditioned",19.6,397.469530090104,82.2481708465559,336.595631921617,2.84269370347479,263.089288483198,0,0,0
"379","conditioning","simulated","Control","mock","NA","Control","1","non_conditioned",18.4,449.94096653128,94.1478446393705,303.979366249079,2.30464620123593,230.986038177248,23.5864531178237,0,0
"380","conditioning","simulated","JA","MeJA","NA","JA","1","non_conditioned",19.1,386.551925057236,186.436520604541,904.601121195216,6.67028203912423,386.472386689509,1130.42370570199,6.74766350129505,2.93607376465263
"381","conditioning","simulated","JA","MeJA","NA","JA","1","non_conditioned",20.1,329.415147072349,279.033765279925,155.441688189226,4.38725167370957,573.782219967571,752.812045264187,1.57230984838146,3.65392974173596
"382","conditioning","simulated","JA","MeJA","NA","JA","1","non_conditioned",19.5,275.086331685881,508.152749459483,1437.10673530099,16.9326651505089,338.825121484823,776.370430019912,6.10797954167447,3.35433144819906
"383","conditioning","simulated","JA","MeJA","NA","JA","1","non_conditioned",20.5,467.297215038357,513.561856749969,146.518443965544,12.8832073542744,415.788038149501,758.06338181465,1.4219145693886,4.04529183694277
"384","conditioning","simulated","SA","SA","NA","SA","1","non_conditioned",19.2,2345.14668405363,51.707660755891,341.731655495285,1.65517195489948,235.474768754273,12.9632471597119,0,0
"385","conditioning","simulated","SA","SA","NA","SA","1","non_conditioned",18.8,3099.46473251269,109.264748344251,143.636380184177,4.47087151501769,226.185078411203,0,0,0
"386","conditioning","simulated","SA","SA","NA","SA","1","non_conditioned",20.1,3549.08935477585,109.499435805039,459.380971357685,5.35598963987182,277.549710517485,19.8608572505297,0,0
"387","conditioning","simulated","SA","SA","NA","SA","1","non_conditioned",20,2550.00623341199,121.170035048642,176.190695842544,4.3723016810979,195.237315339513,14.5435487569197,0,0
"388","conditioning","real_insects","Control","without","NA","Control","1","non_conditioned",19,221.074050187041,150.266718065554,252.842321534486,10.9690341782426,164.11440706275,46.0303470175129,0,1.34453638492034
"389","conditioning","real_insects","Control","without","NA","Control","1","non_conditioned",21.8,71.3213561521696,38.6965910193227,276.774038453342,3.20440125438417,76.6698812719291,0,0,0
"390","conditioning","real_insects","Control","without","NA","Control","1","non_conditioned",19.1,34.6863664899835,55.134033792213,140.814590529248,3.89368298606548,91.1842673590915,0,0,0
"391","conditioning","real_insects","Control","without","NA","Control","1","non_conditioned",20.4,28.2115269970062,34.6198979064014,151.246770818598,4.35938810590417,49.0171446700383,0,0,0
"392","conditioning","real_insects","Control","without","NA","Control","1","non_conditioned",20.7,26.4290714177304,46.6338659667311,247.67504956303,5.07916723756654,65.1065946389075,0,0,0.47329440901182
"393","conditioning","real_insects","Chewer","caterpillar","NA","JA","1","non_conditioned",17.4,132.92538186542,271.333966429151,342.923849005008,27.726059955312,359.464258386947,1728.56121638251,100.482766899787,21.1995838798334
"394","conditioning","real_insects","Chewer","caterpillar","NA","JA","1","non_conditioned",19.9,211.183590844146,329.503010714222,230.033914655613,19.0403405404635,190.267736549811,874.556029458014,21.5629636803455,8.7881997472425
"395","conditioning","real_insects","Chewer","caterpillar","NA","JA","1","non_conditioned",18.4,88.4607047544996,619.274977571684,244.111534796259,34.0125024851334,354.883449093371,1193.81546427073,45.2814222052062,9.59166435391788
"396","conditioning","real_insects","Chewer","caterpillar","NA","JA","1","non_conditioned",20.6,69.9562896747527,341.765687880553,1354.31833994155,28.8726341127795,230.954065296481,402.526635131878,5.2804197486207,1.37231247704267
"397","conditioning","real_insects","Chewer","caterpillar","NA","JA","1","non_conditioned",17.6,130.772834009573,277.708376160281,228.412398688285,14.22468177146,129.224054776325,751.023893483452,14.138323958713,5.71511576154084
"398","conditioning","real_insects","Aphid","aphid","NA","SA","1","non_conditioned",17.5,5567.79202707543,29.4298708076386,120.079741934719,5.74500321703576,47.2547954543034,0,0,0
"399","conditioning","real_insects","Aphid","aphid","NA","SA","1","non_conditioned",15.9,3908.69323942368,115.438415236508,96.3810471334411,21.5794088858664,67.7732070895059,0,1.43733454670547,0
"400","conditioning","real_insects","Aphid","aphid","NA","SA","1","non_conditioned",20.5,3946.67978005608,56.8470402485945,80.6433678303689,5.54026296222901,74.8415084008045,28.636357919646,0,0.588676225979949
"401","conditioning","real_insects","Aphid","aphid","NA","SA","1","non_conditioned",19.5,6080.81781488411,44.7899240586838,75.883832443083,8.43555110390209,89.2215287248981,25.5784920162822,2.236457546923,0.677714408158485
