"id_rec","file","group","sum.np","lat.c","num.c","num.cs","num.css","sum.c","mean.c","occ.pd","num.pd","sum.pd","mean.pd","rate.pd","occ.e1","lat.e1","lat.e1p","num.e1","sum.e1","mean.e1","max.e1","prop.e1","occ.sing.e1","sing.e1","num.e1f","num.e1m","num.e1l","sum.e1f","sum.e1m","sum.e1l","prop.e1f","prop.e1m","prop.e1l","occ.e2","occ.e2s","lat.e2","lat.e2p","lat.e2s","lat.e2sp","num.e2","num.e2s","sum.e2","sum.e2s","mean.e2","mean.e2t","mean.e2s","mean.e2st","max.e2","occ.f","num.f","sum.f","mean.f","occ.g","num.g","sum.g","mean.g","occ.w11","lat.w11p","num.w11","sum.w11","mean.w11","occ.w12","lat.w12p","num.w12","sum.w12","mean.w12"
"11","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/4_syst3_psfRivera-ch2_.ANA","Kim_SA","56.1323333333334",10.8546666666667,65,37,14,357.732166666667,5.50357179487179,0,NA,NA,NA,NA,1,132.136,121.281333333333,11,16.148,1.468,4.80083333333332,9.30564270827822,1,4,4,0,3,4.46499999999997,0,1.68933333333337,6.751290910328,0,2.55435179795022,1,1,198.302833333333,187.448166666667,198.302833333333,187.448166666667,4,2,49.9875,46.9658333333334,12.496875,12.496875,23.4829166666667,23.4829166666667,24.9956666666667,0,0,0,NA,0,0,0,NA,0,469.145333333333,0,0,NA,0,469.145333333333,0,0,NA
"12","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/4_syst1_psfRivera-ch5_.ANA","Kim_SA","100.7755",4.79733333333333,57,33,11,299.214333333334,5.24937426900585,0,NA,NA,NA,NA,1,110.502666666667,105.705333333333,17,27.9256666666666,1.6426862745098,8.90766666666664,32.137719912957,1,6,3,6,2,2.85200000000003,16.5248333333334,0.954666666666668,4.50811682324247,26.1205747374745,1.5090283522401,1,1,111.654833333333,106.8575,138.296666666667,133.499333333333,9,1,35.3379999999999,13.3571666666667,3.92644444444444,5.76253703703703,13.3571666666667,29.882,13.3571666666667,1,1,15.433,15.433,1,1,1.31349999999999,1.31349999999999,0,475.202666666667,0,0,NA,0,475.202666666667,0,0,NA
"13","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/3_syst3_psfRivera-ch2_.ANA","Kim_SA","49.6123333333333",15.0795,34,8,0,349.250333333333,10.272068627451,0,NA,NA,NA,NA,1,130.115166666667,115.035666666667,22,76.6953333333335,3.48615151515152,15.0245,67.453535569323,1,9,4,5,4,11.3203333333334,19.2466666666667,24.163,13.9520648119239,23.7210983846319,29.7803723727672,1,0,160.256166666667,145.176666666667,480,464.9205,9,0,4.44199999999989,0,0.493555555555544,2.63207407407407,NA,Inf,1.67966666666666,0,0,0,NA,0,0,0,NA,0,464.9205,0,0,NA,0,464.9205,0,0,NA
"14","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/3_syst1_psfRivera-ch5_.ANA","Kim_SA","60.1261666666666",4.23533333333333,56,28,9,343.686166666667,6.13725297619048,0,NA,NA,NA,NA,1,33.4815,29.2461666666667,22,37.2246666666665,1.6920303030303,3.85599999999999,33.5756443518853,1,5,6,7,4,7.90883333333336,14.7878333333332,2.88383333333331,10.3807265392912,19.4097469844199,3.78517082817426,1,0,35.2311666666667,30.9958333333333,480,475.764666666667,13,0,38.9630000000001,0,2.99715384615385,4.13467948717949,NA,Inf,8.59999999999997,0,0,0,NA,0,0,0,NA,0,475.764666666667,0,0,NA,0,475.764666666667,0,0,NA
"15","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/2_syst3_psfRivera-ch2_.ANA","Kim_SA","68.2973333333332",1.28233333333333,59,29,4,295.991,5.01679661016949,0,NA,NA,NA,NA,1,55.3076666666667,54.0253333333333,11,17.4158333333334,1.58325757575758,3.91066666666666,43.7600849773369,1,5,3,0,3,3.93983333333344,0,5.05483333333331,19.1677410461623,0,24.5923439311746,1,0,137.810833333333,136.5285,480,478.717666666667,3,0,3.13866666666669,0,1.04622222222223,1.04622222222223,NA,NA,1.60733333333337,1,1,1.00066666666667,1.00066666666667,1,3,94.1565,31.3855,0,478.717666666667,0,0,NA,0,478.717666666667,0,0,NA
"16","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/2_syst1_psfRivera-ch5_.ANA","Kim_SA","45.4975000000001",5.52,16,3,1,240.098833333333,15.0061770833333,0,NA,NA,NA,NA,1,185.7735,180.2535,5,5.78166666666675,1.15633333333335,1.45366666666672,1.22965787682333,1,3,1,0,1,1.25033333333334,0,1.14016666666669,0.643163451992509,0,0.586494424830818,1,1,187.023833333333,181.503833333333,187.023833333333,181.503833333333,1,1,188.622,188.622,188.622,188.622,188.622,188.622,188.622,0,0,0,NA,0,0,0,NA,0,474.48,0,0,NA,0,474.48,0,0,NA
"17","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/1_syst1_psfRivera-ch7_.ANA","Kim_SA","19.8268333333335",0.7025,20,4,2,369.2765,18.463825,0,NA,NA,NA,NA,1,85.4893333333333,84.7868333333333,6,14.0509999999999,2.34183333333332,5.73366666666665,15.2735510713027,1,2,2,1,1,2.88400000000001,0.447499999999991,0.792333333333261,10.6815474169595,1.65741763838046,2.9345860159628,1,0,284.023833333333,283.321333333333,480,479.2975,3,0,12.9488333333333,0,4.31627777777777,4.46544444444443,NA,Inf,8.42616666666663,0,0,0,NA,1,2,63.8968333333334,31.9484166666667,0,479.2975,0,0,NA,0,479.2975,0,0,NA
"18","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_Ctr/8_syst3_psfRivera-ch2_.ANA","Kim_Ctr","47.4629999999999",9.88633333333333,43,23,7,273.006,6.34897674418605,0,NA,NA,NA,NA,1,135.010333333333,125.124,10,9.86033333333333,0.986033333333333,2.673,5.96185399585199,1,1,4,1,4,3.59183333333326,2.673,2.03783333333342,2.57916965361738,1.91938763420335,1.46329670803126,1,1,135.818833333333,125.9325,135.818833333333,125.9325,5,1,129.402833333333,103.434333333333,25.8805666666667,26.4151666666667,103.434333333333,106.107333333333,103.434333333333,1,1,20.2678333333333,20.2678333333333,0,0,0,NA,0,470.113666666667,0,0,NA,0,470.113666666667,0,0,NA
"19","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_Ctr/7_syst3_psfRivera-ch6_.ANA","Kim_Ctr","32.1316666666667",0.2035,41,23,7,211.103666666667,5.14886991869919,0,NA,NA,NA,NA,1,76.5891666666667,76.3856666666667,11,24.3276666666665,2.21160606060605,7.86750000000006,7.08508211722402,1,3,5,1,2,11.803,0.322499999999991,0.23699999999991,6.7644266313121,0.184828229144971,0.135827256766954,1,1,235.023,234.8195,235.023,234.8195,6,4,150.158666666667,132.207,25.0264444444445,25.0801944444445,33.05175,33.132375,58.8175,0,0,0,NA,1,2,62.2783333333333,31.1391666666666,0,479.7965,0,0,NA,0,479.7965,0,0,NA
"20","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_Ctr/7_syst3_psfRivera-ch2_.ANA","Kim_Ctr","21.1553333333333",0.28,21,17,6,278.4705,13.2605,0,NA,NA,NA,NA,1,47.9648333333333,47.6848333333333,7,3.25983333333333,0.465690476190476,0.675666666666665,1.80726175681107,0,0,4,1,2,2.42416666666667,0.384,0.451666666666661,1.34396555308641,0.212890796446276,0.250405407278386,1,1,48.6405,48.3605,49.3623333333333,49.0823333333333,5,3,177.114333333333,173.088666666667,35.4228666666667,35.4996666666667,57.6962222222222,57.8242222222222,129.589833333333,0,0,0,NA,0,0,0,NA,0,479.72,0,0,NA,0,479.72,0,0,NA
"21","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_Ctr/7_syst1_psfRivera-ch5_.ANA","Kim_Ctr","9.43116666666675",0.219333333333333,17,6,1,289.453833333333,17.0266960784314,0,NA,NA,NA,NA,1,125.349333333333,125.13,5,43.9743333333333,8.79486666666667,35.9068333333333,25.3824745233439,0,0,2,1,2,6.42700000000001,35.9068333333333,1.64050000000003,3.709735916289,20.7258237524303,0.946914854624586,1,1,127.6005,127.381166666667,127.6005,127.381166666667,3,2,129.2725,123.599166666667,43.0908333333333,55.0597777777778,61.7995833333333,79.753,97.3805,0,0,0,NA,1,3,7.86816666666664,2.62272222222221,0,479.780666666667,0,0,NA,0,479.780666666667,0,0,NA
"22","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_Ctr/6_syst1_psfRivera-ch8_.ANA","Kim_Ctr","104.180833333333",0.616333333333333,68,48,32,372.624666666667,5.47977450980392,0,NA,NA,NA,NA,1,72.2383333333333,71.622,4,3.12816666666666,0.782041666666665,1.27316666666667,47.6496060938075,1,2,1,0,1,1.27316666666667,0,0.249000000000009,39.8549590441907,0,7.79464704961685,1,0,75.3771666666667,74.7608333333333,480,479.383666666667,1,0,0.0663333333333327,0,0.0663333333333327,0.0663333333333327,NA,NA,0.0663333333333327,0,0,0,NA,0,0,0,NA,0,479.383666666667,0,0,NA,0,479.383666666667,0,0,NA
"23","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_Ctr/4_syst3_psfRivera-ch8_.ANA","Kim_Ctr","32.0503333333333",3.843,39,17,8,228.107833333334,5.84891880341881,0,NA,NA,NA,NA,1,129.154166666667,125.311166666667,9,26.7666666666667,2.97407407407407,5.476,3.6536851869341,1,6,1,1,1,1.88150000000002,2.21300000000002,0.612499999999983,1.46046498389984,1.71778315672089,0.475437046313377,1,1,131.035666666667,127.192666666667,139.089166666667,135.246166666667,2,1,102.062166666667,96.2216666666667,51.0310833333333,52.1375833333333,96.2216666666667,98.4346666666667,96.2216666666667,0,0,0,NA,1,2,91.0129999999999,45.5065,0,476.157,0,0,NA,0,476.157,0,0,NA
"24","C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_Ctr/4_syst1_psfRivera-ch3_.ANA","Kim_Ctr","53.1076666666667",11.2101666666667,58,32,16,366.911833333333,6.32606609195402,0,NA,NA,NA,NA,1,124.81,113.599833333333,25,33.2093333333334,1.32837333333333,3.06066666666669,30.5371467949305,1,8,6,5,6,10.7573333333333,5.25350000000006,2.30549999999994,17.9347176721323,8.75867990430233,3.84374921849591,1,1,126.5455,115.335333333333,126.5455,115.335333333333,11,1,26.7711666666666,10.0601666666667,2.43374242424242,2.91133333333334,10.0601666666667,15.3136666666667,10.0601666666667,0,0,0,NA,0,0,0,NA,0,468.789833333333,0,0,NA,0,468.789833333333,0,0,NA
